Bug-ID;OB-ID;OB-Text;OB-in-Title?;Bug-Type;OB-Category;OB-Rating;OB-Text;Ground-Truth;Ranked-Document;First-Rank;Reciprocal-Rank;Average-Precision;h@1;h@2;h@3;h@4;h@5;h@6;h@7;h@8;h@9;h@10;Can-Retrieve-Any-Document?
Bug76;0;File URI support detection overly strict;1;Showing data in wrong format;Hard;2;File URI support detection overly strict;[f71779fe05a774400bf84ca82c89a8d95f8754009ea1a254953276ac3e3991e5];{2c5bf93074766b213da913face794094cf9aaeb6e2b62435d8b8ff01247d2d3d=0.0065718153, bba0b761a8119aceb374b683d74c0044cfcf81c993f591158c6598535b8d70d8=0.005216216, af7735fa285465303541c7bd8b2b9dec6909b2960ae11db02860c7fe5553ea00=0.0051432587, c47f10fbc152f91571549ca52e5baba8a6ac5730b087b609f33bb09d5679f879=0.0037175799, 729f5edf21d9ef5da9d1a3ca2ed91c1898a05aca7425bd3f4b2ba8b1ae6b1900=0.0032859077, 2d6ef56fe667e4a1cff6712df00839e9e4a67f94074ed9971ea5365184a3086a=0.0032859077, 2d2d53de35c8bd9bb7fd6582bc699e1a4803ab8e403c0fb59294ad9fa514bc5e=0.002788185, eefba720cc6636986cdba28d4b58b76d0f5c2ab8f1d43151a5e867f7e17abb14=0.002628726, e72aa9762b4734b54031628f7fd67e875d271b099a3dbe355406b0c3d3561eb5=0.0019715445};0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
Bug76;1;External storage cannot be written to on Fire OS 5 (based on Android 5.1 Lollipop LOLLIPOP_MR1), despite Storage Access Framework (SAF) subtree support being added in 5.0 LOLLIPOP.;0;Undesirable  behavior ;Hard;3;External storage cannot be written to on Fire OS 5 (based on Android 5.1 Lollipop LOLLIPOP_MR1), despite Storage Access Framework (SAF) subtree support being added in 5.0 LOLLIPOP.;[f71779fe05a774400bf84ca82c89a8d95f8754009ea1a254953276ac3e3991e5];{2c5bf93074766b213da913face794094cf9aaeb6e2b62435d8b8ff01247d2d3d=0.06679594, eefba720cc6636986cdba28d4b58b76d0f5c2ab8f1d43151a5e867f7e17abb14=0.008257454, e72aa9762b4734b54031628f7fd67e875d271b099a3dbe355406b0c3d3561eb5=0.0061930907, f71779fe05a774400bf84ca82c89a8d95f8754009ea1a254953276ac3e3991e5=0.0061576925, 93b432d12c3e98a9cbd7315074e27bd1566f2adeedb5fe0ffe7f3d987a2546dc=0.0049926806, 2d6ef56fe667e4a1cff6712df00839e9e4a67f94074ed9971ea5365184a3086a=0.004333395, af7735fa285465303541c7bd8b2b9dec6909b2960ae11db02860c7fe5553ea00=0.0042898417, c47f10fbc152f91571549ca52e5baba8a6ac5730b087b609f33bb09d5679f879=0.003466716, 443000962a2a78fb57d0c2ebf12161ebff9a213008daaef5538601ee834b26b1=0.0017834716};4.0;0.25;0.25;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug76;2;3. Observe lack of ""Mount folder"" menu item.;0;Component disappear;Easy;4;3. Observe lack of ""Mount folder"" menu item.;[f71779fe05a774400bf84ca82c89a8d95f8754009ea1a254953276ac3e3991e5];{2d2d53de35c8bd9bb7fd6582bc699e1a4803ab8e403c0fb59294ad9fa514bc5e=0.033305623, e72aa9762b4734b54031628f7fd67e875d271b099a3dbe355406b0c3d3561eb5=0.033305623, af7735fa285465303541c7bd8b2b9dec6909b2960ae11db02860c7fe5553ea00=0.026419042, eefba720cc6636986cdba28d4b58b76d0f5c2ab8f1d43151a5e867f7e17abb14=0.025391899, 2d6ef56fe667e4a1cff6712df00839e9e4a67f94074ed9971ea5365184a3086a=0.024223674, bba0b761a8119aceb374b683d74c0044cfcf81c993f591158c6598535b8d70d8=0.0240453, f71779fe05a774400bf84ca82c89a8d95f8754009ea1a254953276ac3e3991e5=0.009395704};7.0;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1
Bug8;0;NPE on create payment;1;App crashes;Easy;2;NPE on create payment;[2957d1cfee327d06abd84e6b91e1153eb930ce1886a45ed33c8ff4c6536fbcb0, a77eeb613bdff27be2615cea0223f0b093401c8f89baa1926d68c72f9408aa83];{0ed55cde92a3feeca808a39a1276cede17a00b5f2f1ea3dd190d3a68229b3c22=0.20322159, 9319a299cc61947dde4a833c62f14d8c908b63258633f05405e132ed3cc91b09=0.17532222, d73b66942d2e9475c8c1b2a463ead05171b6944d79e3012ad63827084aa42267=0.17355081, 0dafafd60913d685ea98177634fa45b29d7ddc5c3006d6706d888c5a5cf178b0=0.1716797, 2e5e422dbfe6aa35ea4c9e89f4f1f4696811d7115b56f663b5a3945ee91a4c55=0.17087412, 8c06cdc43d1b64d18abaafdb0cd12e83811281ab1ec606b56497ed0512387291=0.13734376, a77eeb613bdff27be2615cea0223f0b093401c8f89baa1926d68c72f9408aa83=0.12701152, fc74e0d43d65e6dd39f0c11efaba2c6907fd6404f90d4e5361e773f3cb83c314=0.12701152, 2a5c0096863827ed62597c8fd29b1f7d15df7d755a724c57347ec6f78404ee2e=0.0926082, c08ac57e4d4f31a73ee5dab1e42ea1d929bef287e2db95949b625af55ce4c664=0.057152174, 4927f0fa4c5c12282ba2cf4245902d9a0d4bca0b8aaadad6cf13283cdcaf748e=0.04572174, 9e20480ed2e7226f7d07b00e80e2393e056accfe3da6c2e3de025a00280d57e3=0.034291305, 4854be37b61f8981343a5cea80f6af40bc8836f62155e4c29680ee023c9034cc=0.03170582, cfce37e7fc52c640d450a7923d19b0cf319643a8dc7a24afc619ff5ce9d1ac90=0.03170582, c39d0f3e9c58bf506904e3878585211b2b664cad3a0505fa1bb18f14203de4bc=0.02639746, 38083b5c8fa8e4072ebaa3b0d8d495758a11aca163b6c29e6f384adf4ed0c4b6=0.018305361, 05d6ae43cb0001338867b2027ce2086e7005fd06f12d64f1364c80fe61f6c3a1=0.018305361, 958fa3eb3b8ee082aab009e414846190c2c846c906815725bfa4ab735de9c749=0.018305361};7.0;0.14285714285714285;0.07142857142857142;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1
Bug84;0;I am unable to set up a server.;0;Undesirable  behavior ;Hard;2;I am unable to set up a server.;[aca3e27152c4e3542dbbe2e6747553521e6642a09d7b67c840782acb41ce7876];{c92c6b112663d753df60fe4fc43843b3c2124d59d584657a212c42973e2275df=0.48389286, 5b8c401602801bb4ca8435f1fcff2c74ef202b51aa92148adf84abeffc6a84e5=0.21256346, 4d0ef3e3f09dacc422eb529967487fcbe1eca8a2a75e09a623f9bd82cdbccf73=0.048668716, b44ba4bc5cd853fc714593537ed3120a72947b61f493284c8af9e4a28f918ba3=0.040557265, 327321aad861f19f9dfd6704930dc0fd4d30c100b1d201ddf2c8a335508f2b70=0.040557265, 1b9eaef230666970c874668caf2cf14d714ce8c37fa0f78bb610d5259c9e6355=0.040557265, 86275ea6577b7558b725b7918cef15b50d2f6845406db1c36f77b9620c1d525a=0.040557265, aca3e27152c4e3542dbbe2e6747553521e6642a09d7b67c840782acb41ce7876=0.040557265, 430770c693b39fd8e0319608443d88e8d554e77215052871ce6e98d541b82444=0.03441398, 7faa4f616e4af01fa17d30f9a8d27fa9672c0fc4fd70e7a18ad44e5ae63b6431=0.03441398, 7b05e095ed48a921d0afb172b7a8d4bfd088b316e54a8ac07da9eaf89cc2770d=0.03244581};7.0;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1
Bug84;1;It tries to connect to localhost despite the fact that I entered a valid Airsonic server URL.;0;Undesirable  behavior ;Hard;2;It tries to connect to localhost despite the fact that I entered a valid Airsonic server URL.;[aca3e27152c4e3542dbbe2e6747553521e6642a09d7b67c840782acb41ce7876];{5b8c401602801bb4ca8435f1fcff2c74ef202b51aa92148adf84abeffc6a84e5=0.029513152, c92c6b112663d753df60fe4fc43843b3c2124d59d584657a212c42973e2275df=0.026429398, aca3e27152c4e3542dbbe2e6747553521e6642a09d7b67c840782acb41ce7876=0.02459429, 4d0ef3e3f09dacc422eb529967487fcbe1eca8a2a75e09a623f9bd82cdbccf73=0.0026582016, b44ba4bc5cd853fc714593537ed3120a72947b61f493284c8af9e4a28f918ba3=0.002215168, 327321aad861f19f9dfd6704930dc0fd4d30c100b1d201ddf2c8a335508f2b70=0.002215168, 1b9eaef230666970c874668caf2cf14d714ce8c37fa0f78bb610d5259c9e6355=0.002215168, 86275ea6577b7558b725b7918cef15b50d2f6845406db1c36f77b9620c1d525a=0.002215168, 430770c693b39fd8e0319608443d88e8d554e77215052871ce6e98d541b82444=0.0018796324, 7faa4f616e4af01fa17d30f9a8d27fa9672c0fc4fd70e7a18ad44e5ae63b6431=0.0018796324, 7b05e095ed48a921d0afb172b7a8d4bfd088b316e54a8ac07da9eaf89cc2770d=0.0017721344};3.0;0.3333333333333333;0.3333333333333333;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug87;0;2.4.0 won't open to GUI with wifi enabled: ""A network error occurred"";1;Undesirable  behavior ;Easy;4;2.4.0 won't open to GUI with wifi enabled: ""A network error occurred"";[90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a];{90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a=0.34948575, 4890fd1d108437122b2b2b3b25bca55a1ffa07772e320ad6f791f9cd67b1e9f0=0.018777989, d2afc008c2ad5f51475bc9bfcce9932fb6bc4e68d018fcbe5d42f87a53cbd68c=0.018777989, bf451e10549361c58427342df74cd59692e4d2fdbd0fd5f41c14e43b77dfb58c=0.008976823, 71f2022fb938d0d429f98ef8d823487aa617184b92defea165437c280c6ac5a7=0.008976823, 2731eedb1ee0eae61f7d81d22fe0b4180534364bf88390e4dd8abdf592ee07f3=0.008976823};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug87;1;Since the upgrade to 2.4.0 the app opens to an error message whenever wifi is enabled on my phone.;0;Undesirable  behavior ;Easy;4;Since the upgrade to 2.4.0 the app opens to an error message whenever wifi is enabled on my phone.;[90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a];{a4dff0ae693d41ac24ad81f67f43d0ba4ef71c4dbf1d4ec2d2550cd411563441=0.15702002, 90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a=0.11992633, 22cbf0bc0ff6adc10b165f9ae1a29d06b80d3a5dff4aec1c97f9d56c9af357fd=0.09445553, 4890fd1d108437122b2b2b3b25bca55a1ffa07772e320ad6f791f9cd67b1e9f0=0.042505525, d2afc008c2ad5f51475bc9bfcce9932fb6bc4e68d018fcbe5d42f87a53cbd68c=0.042505525, b9eef906166ceeb021b2f016e0ab0baf6a32dae90fd8d8b1c40edd7f6d2240db=0.042069748, bf451e10549361c58427342df74cd59692e4d2fdbd0fd5f41c14e43b77dfb58c=0.027513783, 71f2022fb938d0d429f98ef8d823487aa617184b92defea165437c280c6ac5a7=0.027513783, 2731eedb1ee0eae61f7d81d22fe0b4180534364bf88390e4dd8abdf592ee07f3=0.027513783, 074eefb70b57ef768a02999c02621a3fd5905e914e13388f48f5e20c7502403c=0.012978209};2.0;0.5;0.5;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug87;2;The error is: ""Error. A network error occurred. Please check the server address or try again later."";0;Undesirable  behavior ;Hard;2;The error is: ""Error. A network error occurred. Please check the server address or try again later."";[90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a];{90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a=2.2471902, b9eef906166ceeb021b2f016e0ab0baf6a32dae90fd8d8b1c40edd7f6d2240db=0.03177233, f295845c10d64bc96c3b96b378ac7e06b42e787198abc5b16e44c581c119c900=0.030925816, 4890fd1d108437122b2b2b3b25bca55a1ffa07772e320ad6f791f9cd67b1e9f0=0.014491729, d2afc008c2ad5f51475bc9bfcce9932fb6bc4e68d018fcbe5d42f87a53cbd68c=0.014491729, bddcce45c836e75d345bf7e2c0dd11c87a49f21af30863f33332fe1c0f28aecb=0.0043132897, bc21a028cc2c111c8b71579002e2f1696c2c672d62a4e83a6b7459c2f8901905=0.0034863907, 83844db38901129951c29611a50bb470f39974051638ea57d5914cdbabf89aef=0.0029883347, 5874b2dd2783499faf671f47d8c44ddedb1ee8a3770a53187040047c1d8cca7a=0.0029883347, b78f4cb0ce50b52ad26d95b757df3e0784172466b4c9306a69884e4203fac5dc=0.0025879736, b773c5822dd8d1f0f954d875aac58bb4731bd54384596ab714f71d4b00be5693=0.002490279, 7d3f9874841a8f20e143d07e2f4273587f7e33ef1b741a75e8435419b32103be=0.002490279, 1c031defde573967f181aae394873e148f96103fe7e95f55b508c03675345ea3=0.0021566448, 2f9dc1d57b1f679eb186235c5c9675035073396390b90d43744effd811a3959c=0.001992223, a3e99f2921863a7d32a7410100c73dc5f84df165d4c245ebbd725025bdfb11a2=0.001992223};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug87;3;It is not possible to access the GUI and use the application.;0;Undesirable  behavior ;Hard;1;It is not possible to access the GUI and use the application.;[90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a];{26362fd5ce6964549a6ca589a4a34e590d5af45a80b53e70acf66fbe43ad0cb9=0.05057389, 7d3f9874841a8f20e143d07e2f4273587f7e33ef1b741a75e8435419b32103be=0.020160891, b773c5822dd8d1f0f954d875aac58bb4731bd54384596ab714f71d4b00be5693=0.020160891, a3e99f2921863a7d32a7410100c73dc5f84df165d4c245ebbd725025bdfb11a2=0.016128713};0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
Bug87;4;I say that because, historically, connecting to my home wifi and specifying my home server's public IPv4 address eventually resulted in the same(?) ""network error"" message as above.;0;Undesirable  behavior ;Hard;3;I say that because, historically, connecting to my home wifi and specifying my home server's public IPv4 address eventually resulted in the same(?) ""network error"" message as above.;[90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a];{90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a=0.2016353, b9eef906166ceeb021b2f016e0ab0baf6a32dae90fd8d8b1c40edd7f6d2240db=0.035890922, b78f4cb0ce50b52ad26d95b757df3e0784172466b4c9306a69884e4203fac5dc=0.025655204, f295845c10d64bc96c3b96b378ac7e06b42e787198abc5b16e44c581c119c900=0.017933384, 2f9dc1d57b1f679eb186235c5c9675035073396390b90d43744effd811a3959c=0.017567797, a3e99f2921863a7d32a7410100c73dc5f84df165d4c245ebbd725025bdfb11a2=0.017567797, 4890fd1d108437122b2b2b3b25bca55a1ffa07772e320ad6f791f9cd67b1e9f0=0.00840352, d2afc008c2ad5f51475bc9bfcce9932fb6bc4e68d018fcbe5d42f87a53cbd68c=0.00840352, a4dff0ae693d41ac24ad81f67f43d0ba4ef71c4dbf1d4ec2d2550cd411563441=0.0056123994, bddcce45c836e75d345bf7e2c0dd11c87a49f21af30863f33332fe1c0f28aecb=0.002501207, 22cbf0bc0ff6adc10b165f9ae1a29d06b80d3a5dff4aec1c97f9d56c9af357fd=0.002455425, bc21a028cc2c111c8b71579002e2f1696c2c672d62a4e83a6b7459c2f8901905=0.0020217015, bf451e10549361c58427342df74cd59692e4d2fdbd0fd5f41c14e43b77dfb58c=0.0017362476, 71f2022fb938d0d429f98ef8d823487aa617184b92defea165437c280c6ac5a7=0.0017362476, 2731eedb1ee0eae61f7d81d22fe0b4180534364bf88390e4dd8abdf592ee07f3=0.0017362476, 83844db38901129951c29611a50bb470f39974051638ea57d5914cdbabf89aef=0.001732887, 5874b2dd2783499faf671f47d8c44ddedb1ee8a3770a53187040047c1d8cca7a=0.001732887, b773c5822dd8d1f0f954d875aac58bb4731bd54384596ab714f71d4b00be5693=0.0014440726, 7d3f9874841a8f20e143d07e2f4273587f7e33ef1b741a75e8435419b32103be=0.0014440726, 1c031defde573967f181aae394873e148f96103fe7e95f55b508c03675345ea3=0.0012506035};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug87;5;But now, I have the same issue when I change the server address to a LAN IP address, which I created long ago so that I could use Ultrasonic while at home on wifi.;0;Undesirable  behavior ;Hard;2;But now, I have the same issue when I change the server address to a LAN IP address, which I created long ago so that I could use Ultrasonic while at home on wifi.;[90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a];{f295845c10d64bc96c3b96b378ac7e06b42e787198abc5b16e44c581c119c900=0.06809683, b78f4cb0ce50b52ad26d95b757df3e0784172466b4c9306a69884e4203fac5dc=0.06104804, 90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a=0.058368713, 2f9dc1d57b1f679eb186235c5c9675035073396390b90d43744effd811a3959c=0.03924889, a3e99f2921863a7d32a7410100c73dc5f84df165d4c245ebbd725025bdfb11a2=0.03924889, 4890fd1d108437122b2b2b3b25bca55a1ffa07772e320ad6f791f9cd67b1e9f0=0.0307203, d2afc008c2ad5f51475bc9bfcce9932fb6bc4e68d018fcbe5d42f87a53cbd68c=0.0307203, 1c031defde573967f181aae394873e148f96103fe7e95f55b508c03675345ea3=0.029414527, bddcce45c836e75d345bf7e2c0dd11c87a49f21af30863f33332fe1c0f28aecb=0.028239742, bf451e10549361c58427342df74cd59692e4d2fdbd0fd5f41c14e43b77dfb58c=0.0029337816, 71f2022fb938d0d429f98ef8d823487aa617184b92defea165437c280c6ac5a7=0.0029337816, 2731eedb1ee0eae61f7d81d22fe0b4180534364bf88390e4dd8abdf592ee07f3=0.0029337816, b9eef906166ceeb021b2f016e0ab0baf6a32dae90fd8d8b1c40edd7f6d2240db=0.0029133563, bc21a028cc2c111c8b71579002e2f1696c2c672d62a4e83a6b7459c2f8901905=0.0028840755, 83844db38901129951c29611a50bb470f39974051638ea57d5914cdbabf89aef=0.002472065, 5874b2dd2783499faf671f47d8c44ddedb1ee8a3770a53187040047c1d8cca7a=0.002472065, b773c5822dd8d1f0f954d875aac58bb4731bd54384596ab714f71d4b00be5693=0.0020600539, 7d3f9874841a8f20e143d07e2f4273587f7e33ef1b741a75e8435419b32103be=0.0020600539};3.0;0.3333333333333333;0.3333333333333333;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug87;6;Also, the message comes up immediately instead of after the app starts trying to access the server for content.;0;Undesirable  behavior ;Hard;1;Also, the message comes up immediately instead of after the app starts trying to access the server for content.;[90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a];{90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a=0.13243781, b9eef906166ceeb021b2f016e0ab0baf6a32dae90fd8d8b1c40edd7f6d2240db=0.06794677, a4dff0ae693d41ac24ad81f67f43d0ba4ef71c4dbf1d4ec2d2550cd411563441=0.05055435, 22cbf0bc0ff6adc10b165f9ae1a29d06b80d3a5dff4aec1c97f9d56c9af357fd=0.036680575, b773c5822dd8d1f0f954d875aac58bb4731bd54384596ab714f71d4b00be5693=0.02064487, 7d3f9874841a8f20e143d07e2f4273587f7e33ef1b741a75e8435419b32103be=0.02064487, bf451e10549361c58427342df74cd59692e4d2fdbd0fd5f41c14e43b77dfb58c=0.019319138, 71f2022fb938d0d429f98ef8d823487aa617184b92defea165437c280c6ac5a7=0.019319138, 2731eedb1ee0eae61f7d81d22fe0b4180534364bf88390e4dd8abdf592ee07f3=0.019319138, a3e99f2921863a7d32a7410100c73dc5f84df165d4c245ebbd725025bdfb11a2=0.016515898, 4890fd1d108437122b2b2b3b25bca55a1ffa07772e320ad6f791f9cd67b1e9f0=0.01315589, d2afc008c2ad5f51475bc9bfcce9932fb6bc4e68d018fcbe5d42f87a53cbd68c=0.01315589, 074eefb70b57ef768a02999c02621a3fd5905e914e13388f48f5e20c7502403c=0.01100588, bddcce45c836e75d345bf7e2c0dd11c87a49f21af30863f33332fe1c0f28aecb=0.005891963, bc21a028cc2c111c8b71579002e2f1696c2c672d62a4e83a6b7459c2f8901905=0.004762417, f295845c10d64bc96c3b96b378ac7e06b42e787198abc5b16e44c581c119c900=0.004762417, 83844db38901129951c29611a50bb470f39974051638ea57d5914cdbabf89aef=0.004082072, 5874b2dd2783499faf671f47d8c44ddedb1ee8a3770a53187040047c1d8cca7a=0.004082072, b78f4cb0ce50b52ad26d95b757df3e0784172466b4c9306a69884e4203fac5dc=0.003535178, 1c031defde573967f181aae394873e148f96103fe7e95f55b508c03675345ea3=0.0029459815, 2f9dc1d57b1f679eb186235c5c9675035073396390b90d43744effd811a3959c=0.0027213814};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug87;7;This makes the app unusable -- there's no way to change settings or select a different server because the app is inaccessible.;0;Undesirable  behavior ;Hard;2;This makes the app unusable -- there's no way to change settings or select a different server because the app is inaccessible.;[90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a];{b9eef906166ceeb021b2f016e0ab0baf6a32dae90fd8d8b1c40edd7f6d2240db=0.064940974, 22cbf0bc0ff6adc10b165f9ae1a29d06b80d3a5dff4aec1c97f9d56c9af357fd=0.06077333, 4890fd1d108437122b2b2b3b25bca55a1ffa07772e320ad6f791f9cd67b1e9f0=0.05994141, d2afc008c2ad5f51475bc9bfcce9932fb6bc4e68d018fcbe5d42f87a53cbd68c=0.05994141, b78f4cb0ce50b52ad26d95b757df3e0784172466b4c9306a69884e4203fac5dc=0.04015236, a4dff0ae693d41ac24ad81f67f43d0ba4ef71c4dbf1d4ec2d2550cd411563441=0.03541948, bddcce45c836e75d345bf7e2c0dd11c87a49f21af30863f33332fe1c0f28aecb=0.034249034, 074eefb70b57ef768a02999c02621a3fd5905e914e13388f48f5e20c7502403c=0.03233341, bf451e10549361c58427342df74cd59692e4d2fdbd0fd5f41c14e43b77dfb58c=0.02788321, 71f2022fb938d0d429f98ef8d823487aa617184b92defea165437c280c6ac5a7=0.02788321, 2731eedb1ee0eae61f7d81d22fe0b4180534364bf88390e4dd8abdf592ee07f3=0.02788321, bc21a028cc2c111c8b71579002e2f1696c2c672d62a4e83a6b7459c2f8901905=0.027683165, 83844db38901129951c29611a50bb470f39974051638ea57d5914cdbabf89aef=0.023728425, 1c031defde573967f181aae394873e148f96103fe7e95f55b508c03675345ea3=0.017124517, 5874b2dd2783499faf671f47d8c44ddedb1ee8a3770a53187040047c1d8cca7a=0.010393589, 2f9dc1d57b1f679eb186235c5c9675035073396390b90d43744effd811a3959c=0.009075125, a3e99f2921863a7d32a7410100c73dc5f84df165d4c245ebbd725025bdfb11a2=0.009075125, b773c5822dd8d1f0f954d875aac58bb4731bd54384596ab714f71d4b00be5693=0.008661323, 7d3f9874841a8f20e143d07e2f4273587f7e33ef1b741a75e8435419b32103be=0.008661323, f295845c10d64bc96c3b96b378ac7e06b42e787198abc5b16e44c581c119c900=0.0034977938, 90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a=0.002998109};21.0;0.047619047619047616;0.047619047619047616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
Bug91;0;Can no longer enter text in SSID Filter TextView;1;Uneditable component;Easy;5;Can no longer enter text in SSID Filter TextView;[f378dc47e21dbc9e301fbb67468ff357c6a41055ad1450c1cbf9e9682483dd30];{53b590893aba56ea5f7ec3b94be41ad63c4dfb62e3c2c016abad3290aed309de=0.11676826, c1e5e7b9a9c1f025bde5e0052f9a8407cc373e29769c91f5687213297fc3ebce=0.11676826, 066d8b95b536561ab4124dfe747dc9819dfcd2160b8de23e144b235d3989f081=0.111132845, f378dc47e21dbc9e301fbb67468ff357c6a41055ad1450c1cbf9e9682483dd30=0.099120766, faf5689aed46efb898f4743047aef0562031f60fdf69d2e076d5eb02fac6cdf6=0.08120887, 9929fe159c1f50c3c48bdc7c59d1034869fdc7bcf46395e6a0b7a9b1a81bbed0=0.06827605, 64a7716f83311a07618a8dbb02415242524d1be8470e905c4da1245fecf929d2=0.06529597, 73aa8b3a9950a33a3af65356fcab72710a31cbca419e27907d9f861d5ec55ac2=0.057133976, 958b26f5e53cc63655922014fbf103620ddc72a72e5c67de411a8f4e39ecbb59=0.053012438, a60c44a03a98d332c9c4370062f736a129beafe7f169176b36c19d354743bce0=0.04709582, af0e3984deae474b5881ac9e1af7641aae0783941256ea787f5d3394739563b2=0.032967076, e5372168eb245314db6ee892a0f0b58f836adddf4155651bc49d52947f1e6160=0.032967076, 25dbde09f84fa465ae02af86534dd5daf6ec489435e1588a85b548574a4d00b4=0.0153033715, e7e144c8621572c41cbc5a5917734089062f8c9ae83faf4f3b6b7ab32e28e306=0.012242698, 1a633985a071cf6d520f26b4cb77e384a2813e93638577d5b3bca157be71250e=0.012242698, f6fdc5894cda321fc9e5479149116f8cc49c9677cde1c24582f46528a34d4f14=0.010531303, b8d1db10ffc97aafbfb56728c6e292e58fd3e2e099dc425a5261fd2c407f8b16=0.0042515965};4.0;0.25;0.25;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug91;1;Cannot enter any text in the SSID Filter field.;0;Uneditable component;Easy;5;Cannot enter any text in the SSID Filter field.;[f378dc47e21dbc9e301fbb67468ff357c6a41055ad1450c1cbf9e9682483dd30];{f378dc47e21dbc9e301fbb67468ff357c6a41055ad1450c1cbf9e9682483dd30=0.15398216, 066d8b95b536561ab4124dfe747dc9819dfcd2160b8de23e144b235d3989f081=0.04722552, 53b590893aba56ea5f7ec3b94be41ad63c4dfb62e3c2c016abad3290aed309de=0.04722552, c1e5e7b9a9c1f025bde5e0052f9a8407cc373e29769c91f5687213297fc3ebce=0.04722552, faf5689aed46efb898f4743047aef0562031f60fdf69d2e076d5eb02fac6cdf6=0.031539097, 1a633985a071cf6d520f26b4cb77e384a2813e93638577d5b3bca157be71250e=0.030789724, a60c44a03a98d332c9c4370062f736a129beafe7f169176b36c19d354743bce0=0.02337167, 958b26f5e53cc63655922014fbf103620ddc72a72e5c67de411a8f4e39ecbb59=0.020588445, f6fdc5894cda321fc9e5479149116f8cc49c9677cde1c24582f46528a34d4f14=0.01636017, af0e3984deae474b5881ac9e1af7641aae0783941256ea787f5d3394739563b2=0.01636017, e5372168eb245314db6ee892a0f0b58f836adddf4155651bc49d52947f1e6160=0.01636017, 9929fe159c1f50c3c48bdc7c59d1034869fdc7bcf46395e6a0b7a9b1a81bbed0=0.015035674, 64a7716f83311a07618a8dbb02415242524d1be8470e905c4da1245fecf929d2=0.014264092, 73aa8b3a9950a33a3af65356fcab72710a31cbca419e27907d9f861d5ec55ac2=0.01248108, 25dbde09f84fa465ae02af86534dd5daf6ec489435e1588a85b548574a4d00b4=0.0059433724, e7e144c8621572c41cbc5a5917734089062f8c9ae83faf4f3b6b7ab32e28e306=0.0047546974};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug91;2;Keyboard does not pop up.;0;Component disappear;Easy;4;Keyboard does not pop up.;[f378dc47e21dbc9e301fbb67468ff357c6a41055ad1450c1cbf9e9682483dd30];{};0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
